tag	spcode	x	y	dbh1	dbh2	dbh3	recr1	recr2	recr3	pom1	pom2	pom3	code1	code2	code3	mult1	mult2	mult3	date1	date2	date3
007158	FARAOC	51.6	270.0	32	36	40	A	A	A	1	1	1	M	M	M	3	2	2	11/16/1994	11/27/1997	12/14/1998
007159	PROTTE	50.2	272.5	36	39	39	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007160	HIRTRA	50.4	273.9	14	14	16	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007161	CAL2CA	51.1	274.9	69	-1	-1	A	D	D	1	0	0	M	DC	DC	2	-1	-1	11/16/1994	11/27/1997	12/14/1998
007162	SCH1ZO	54.7	272.7	324	325	322	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007163	PIPERE	52.3	273.2	11	12	13	A	A	A	1	1	1	M	*	*	2	1	1	11/16/1994	11/27/1997	12/14/1998
007164	RINOLI	51.1	275.7	17	15	14	A	A	A	1	1	1	*	L	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007165	COU2CU	50.2	275.5	16	16	15	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007166	COU2CU	50.8	278.0	93	102	104	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007167	HIRTRA	58.3	275.1	27	13	0	A	A	B	1	1	2	ML	ML	R	2	2	1	11/16/1994	11/27/1997	12/14/1998
007168	PROTTE	57.4	279.8	13	16	16	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007169	EUGEPR	57.4	272.4	12	12	-1	A	A	D	1	1	0	*	*	DS	1	1	-1	11/16/1994	11/27/1997	12/14/1998
007170	RINOLI	57.3	273.6	10	-1	-1	A	D	D	1	0	0	*	DS	DT	1	-1	-1	11/16/1994	11/27/1997	12/14/1998
007171	BROSAL	57.4	274.0	18	18	18	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007172	POSOLA	57.1	274.5	22	22	22	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007173	RINOLI	59.5	274.9	20	20	21	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007174	SWARS1	59.3	273.7	17	0	0	A	B	B	1	2	2	L	R	*	1	-1	1	11/16/1994	11/27/1997	12/14/1998
007175	ALIBED	59.4	273.2	17	18	23	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007176	RINOLI	59.2	272.4	15	17	18	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007177	MACRGL	59.9	272.1	70	77	80	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007178	SLOATE	57.3	265.2	50	51	50	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007179	CAL2CA	57.1	265.4	112	110	108	A	A	A	1	1	1	Q	*	Q	1	1	1	11/16/1994	11/27/1997	12/14/1998
007180	CEDROD	57.5	266.4	299	301	298	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007181	COU2CU	55.9	265.2	65	65	65	A	A	A	1	1	1	ML	ML	ML	3	3	4	11/16/1994	11/27/1997	12/14/1998
007182	RINOLI	55.3	269.2	11	12	12	A	A	A	1	1	1	*	L	L	1	1	1	11/16/1994	11/27/1997	12/14/1998
007183	ALIBED	58.2	261.9	12	12	13	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007184	COU2CU	57.5	261.9	40	46	46	A	A	A	1	1	1	M	M	M	3	2	2	11/16/1994	11/27/1997	12/14/1998
007185	BROSAL	56.0	261.5	17	20	20	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007186	EUGEPR	55.2	264.3	26	27	27	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007187	EUGEPR	55.8	264.4	11	14	15	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/14/1998
007188	COU2CU	42.4	280.3	14	16	16	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007189	COU2CU	42.0	280.1	11	13	13	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007190	COU2CU	40.8	280.1	33	37	41	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007191	IXORFL	41.2	281.6	21	25	28	A	A	A	1	1	1	M	M	M	5	4	5	11/16/1994	11/27/1997	12/15/1998
007192	CHR2CA	41.6	284.9	16	-1	-1	A	D	D	1	0	0	*	DS	DS	1	-1	-1	11/16/1994	11/27/1997	12/15/1998
007193	TRI2PL	43.2	283.1	272	286	289	A	A	A	1	1	1	M	*	*	3	1	1	11/16/1994	11/27/1997	12/15/1998
007194	ANNOHA	43.2	283.6	39	40	38	A	A	A	1	1	1	M	M	M	2	2	2	11/16/1994	11/27/1997	12/15/1998
007195	HIRTRA	40.6	288.3	31	32	31	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007196	ANACEX	44.7	289.8	711	712	710	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007197	CLAVME	42.5	294.2	15	15	15	A	A	A	1	1	1	M	M	M	3	2	2	11/16/1994	11/27/1997	12/15/1998
007198	CLAVME	42.6	294.7	13	12	16	A	A	A	1	1	1	M	M	M	2	2	2	11/16/1994	11/27/1997	12/15/1998
007199	FARAOC	43.6	294.1	83	81	84	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007200	STYLST	43.9	292.3	28	26	24	A	A	A	1	1	1	M	L	*	2	1	1	11/16/1994	11/27/1997	12/15/1998
007201	BROSAL	44.1	292.5	17	17	18	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007202	BACTBA	43.9	295.6	35	39	39	A	A	A	1	1	1	*	M	M	1	2	2	11/16/1994	11/27/1997	12/15/1998
007203	FARAOC	40.1	296.0	99	104	104	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007204	SOROAF	40.1	297.4	13	13	13	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007205	EUGEPR	44.0	202.6	17	17	-1	A	A	D	1	1	0	L	L	DS	1	1	-1	11/14/1994	11/26/1997	12/08/1998
007206	HEISCO	41.9	299.5	13	17	18	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007207	SOROAF	43.1	299.3	11	11	11	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007208	ALIBED	43.6	298.8	15	15	16	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007209	HIRTRA	43.8	296.9	29	-1	-1	A	D	D	1	0	0	*	DS	DC	1	-1	-1	11/16/1994	11/27/1997	12/15/1998
007210	BROSAL	42.8	297.3	75	76	76	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007211	ALIBED	49.8	296.0	17	18	18	A	A	A	1	1	1	L	L	L	1	1	1	11/16/1994	11/27/1997	12/15/1998
007212	SOROAF	47.5	295.7	11	11	13	A	A	A	1	1	1	*	M	*	1	2	1	11/16/1994	11/27/1997	12/15/1998
007213	SOROAF	45.5	296.4	15	14	15	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007214	SOROAF	45.9	298.7	17	18	19	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007215	CAL2CA	46.1	299.5	148	152	151	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007216	FARAOC	46.8	298.7	17	18	19	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007217	FARAOC	48.6	299.9	45	44	45	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007218	POSOLA	49.9	290.8	17	17	19	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007219	INGAFA	49.0	290.8	68	68	68	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007220	FARAOC	45.6	293.5	30	31	31	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007221	PROTTE	47.1	293.8	48	48	49	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007222	BROSAL	47.4	286.9	70	70	70	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007223	FARAOC	46.7	280.4	89	88	90	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007224	ANNOHA	46.7	283.3	37	35	38	A	A	A	1	1	1	M	M	M	3	2	2	11/16/1994	11/27/1997	12/15/1998
007225	INGAVE	47.9	284.6	22	22	22	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007226	TAB1RO	54.8	281.2	287	297	295	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007227	FARAOC	50.3	280.5	42	47	48	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007228	BACTC2	54.7	284.6	37	36	36	A	A	A	1	1	1	*	M	M	3	3	3	11/16/1994	11/27/1997	12/15/1998
007229	PROTTE	54.3	285.9	103	103	103	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007230	PROTTE	51.1	285.1	99	106	106	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007231	FARAOC	50.0	288.6	76	76	76	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007232	ALIBED	52.3	289.7	18	-1	-1	A	D	D	1	0	0	*	DS	DS	1	-1	-1	11/16/1994	11/27/1997	12/15/1998
007233	CAL2CA	53.9	291.1	225	237	235	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007234	HIRTRA	52.4	290.3	30	0	-1	A	B	D	1	2	0	*	R	DS	1	-1	-1	11/16/1994	11/27/1997	12/15/1998
007235	ANNOHA	51.5	292.6	41	40	41	A	A	A	1	1	1	*	M	M	3	3	3	11/16/1994	11/27/1997	12/15/1998
007236	FARAOC	51.1	293.5	43	47	47	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007237	FARAOC	50.6	293.5	14	14	14	A	A	A	1	1	1	*	*	*	2	1	1	11/16/1994	11/27/1997	12/15/1998
007238	HIRTRA	51.0	294.9	31	0	0	A	B	B	1	2	2	*	R	*	1	-1	1	11/16/1994	11/27/1997	12/15/1998
007239	FARAOC	52.4	294.8	48	51	51	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007240	PROTTE	54.0	293.0	13	0	0	A	B	B	1	2	2	*	R	*	1	-1	1	11/16/1994	11/27/1997	12/15/1998
007241	COU2CU	50.1	298.6	54	56	62	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007242	POSOLA	50.0	299.9	115	117	117	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007243	IXORFL	59.1	295.1	12	13	0	A	A	B	1	1	2	ML	ML	R	2	2	1	11/16/1994	11/27/1997	12/15/1998
007244	COU2CU	56.8	295.1	24	24	26	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007245	COU2CU	56.7	295.3	10	12	13	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007246	COU2CU	56.6	295.6	47	29	29	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007248	HIRTRA	59.3	297.0	28	28	28	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007249	COU2CU	58.6	297.3	22	23	25	A	A	A	1	1	1	M	M	M	2	2	2	11/16/1994	11/27/1997	12/15/1998
007250	HIRTRA	57.4	290.2	14	14	14	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007251	POSOLA	56.2	291.8	121	121	121	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007252	PSYCG3	57.2	294.7	80	-1	-1	A	D	D	1	0	0	*	DS	DS	1	-1	-1	11/16/1994	11/27/1997	12/15/1998
007253	ANACEX	58.7	285.9	614	615	613	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007254	OURALU	58.3	287.3	23	23	20	A	A	A	1	1	1	M	M	*	2	2	1	11/16/1994	11/27/1997	12/15/1998
007255	CAL2CA	59.9	288.5	63	62	64	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007256	SWIEMA	57.3	281.0	21	32	36	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007257	SOROAF	56.2	283.1	10	14	15	A	A	A	1	1	1	*	*	*	1	1	1	11/16/1994	11/27/1997	12/15/1998
007258	PIPERE	55.5	284.5	41	11	-1	A	A	D	1	1	0	*	R	DC	1	1	-1	11/16/1994	11/27/1997	12/15/1998
007259	PROTTE	82.5	0.0	177	183	184	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007260	GUARGL	83.6	4.8	90	92	95	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007261	POSOLA	81.4	9.8	12	15	16	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007262	ALIBED	83.5	10.5	21	22	23	A	A	A	1	1	1	*	L	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007263	PROTTE	83.6	10.9	16	16	17	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007264	PROTTE	80.4	13.2	11	13	13	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007266	ALIBED	82.6	13.8	13	12	13	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007267	TRI2PL	83.6	14.5	19	20	21	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007268	TRIPCU	84.4	13.2	55	52	58	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007269	PROTTE	83.0	12.2	10	10	12	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007270	EUGEPR	82.1	16.3	13	14	16	A	A	A	1	1	1	M	M	M	2	2	2	11/17/1994	11/11/1997	12/01/1998
007271	SWARS1	82.9	19.8	209	216	222	A	A	A	1	1	1	M	M	M	2	2	2	11/17/1994	11/11/1997	12/01/1998
007272	EUGEPR	84.8	19.0	29	29	31	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007273	EUGEPR	89.7	16.1	23	23	23	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007274	PROTTE	88.3	15.9	12	12	12	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007275	COU2CU	88.6	16.7	13	15	18	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007276	TRI2PL	85.5	17.4	61	59	60	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007277	GUARGL	86.1	18.1	86	85	85	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007278	PROTTE	85.3	12.7	25	24	26	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007279	ANTITR	88.5	14.6	341	343	341	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007280	EUGEPR	86.6	5.5	10	10	11	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007281	GUARGL	85.3	2.4	68	67	69	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007282	CHR2CA	87.0	3.1	316	335	336	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007283	CUPASY	93.5	4.6	15	23	25	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007284	STYLST	94.6	7.1	17	13	18	A	A	A	1	1	1	ML	M	M	3	3	4	11/17/1994	11/11/1997	12/01/1998
007285	CAVAPL	92.4	5.2	55	56	55	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007286	EUGEPR	90.8	9.1	33	33	36	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007287	ALBIAD	91.8	9.7	24	28	27	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007288	SCH1ZO	93.2	7.4	345	345	345	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007289	STYLST	94.1	9.8	19	12	12	A	A	A	1	1	1	L	R	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007290	ELAEOL	91.8	10.3	160	165	172	A	A	A	1	1	1	L	L	L	1	1	1	11/17/1994	11/11/1997	12/01/1998
007291	GUARGL	90.1	15.7	172	178	178	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007292	GUARGL	90.7	19.7	15	-1	-1	A	D	D	1	0	0	*	DN	DN	1	-1	-1	11/17/1994	11/11/1997	12/01/1998
007293	PSYCG3	91.8	19.3	19	21	22	A	A	A	1	1	1	*	M	M	1	2	2	11/17/1994	11/11/1997	12/01/1998
007294	NEEADE	92.4	18.7	20	0	12	A	B	A	1	2	2	ML	R	*	2	-1	1	11/17/1994	11/11/1997	12/01/1998
007295	EUGEPR	94.2	17.5	21	22	25	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007296	EUGEPR	97.1	18.1	18	18	19	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007297	COU2CU	97.2	18.0	55	55	59	A	A	A	1	1	1	M	M	M	3	3	3	11/17/1994	11/11/1997	12/01/1998
007298	GUARGL	95.7	19.6	103	108	108	A	A	A	1	1	1	M	*	*	2	1	1	11/17/1994	11/11/1997	12/01/1998
007299	ANDIIN	98.6	17.0	163	162	162	A	A	A	1	1	1	M	M	*	2	2	1	11/17/1994	11/11/1997	12/01/1998
007300	ALBIAD	97.7	14.4	130	132	132	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007301	AST2GR	95.3	6.4	15	15	16	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007302	COU2CU	95.0	7.7	17	13	18	A	A	A	1	1	1	L	M	M	2	3	3	11/17/1994	11/11/1997	12/01/1998
007303	PROTTE	96.3	8.5	187	-1	-1	A	D	D	1	0	0	*	DS	DS	1	-1	-1	11/17/1994	11/11/1997	12/01/1998
007304	ELAEOL	96.2	4.5	344	334	330	A	A	A	1	1	1	L	L	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007305	CAVAPL	98.7	3.8	623	645	650	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/11/1997	12/01/1998
007306	CUPASY	83.2	20.2	34	34	34	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007307	CUPASY	81.8	23.0	42	42	42	A	A	A	1	1	1	M	*	*	2	1	1	11/17/1994	11/12/1997	12/01/1998
007308	EUGEPR	84.2	23.4	21	23	22	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007309	ANTITR	84.7	23.0	258	259	258	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007310	ANTITR	82.7	25.4	252	267	258	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007311	EUGEPR	80.2	27.1	14	16	19	A	A	A	1	1	1	M	M	M	2	2	2	11/17/1994	11/12/1997	12/01/1998
007312	AST2GR	82.3	29.5	27	20	20	A	A	A	1	1	1	*	R	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007313	GUARGL	83.6	29.9	39	33	33	A	A	A	1	1	1	*	R	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007314	ALIBED	84.9	29.0	28	25	25	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007315	POSOLA	84.7	27.7	25	25	23	A	A	A	1	1	1	M	M	M	2	2	2	11/17/1994	11/12/1997	12/01/1998
007316	AST2GR	82.8	26.4	76	75	75	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007317	BROSAL	82.5	31.2	30	32	33	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007318	ANTITR	81.2	33.2	184	193	198	A	A	A	1	1	1	*	*	Q	1	1	1	11/17/1994	11/12/1997	12/01/1998
007319	TRIPCU	80.9	34.9	84	106	105	A	A	A	1	1	1	*	*	L	1	1	1	11/17/1994	11/12/1997	12/01/1998
007320	BURSSI	84.4	35.1	329	332	341	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007321	EUGEPR	82.1	35.9	20	26	30	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007322	SWARS1	80.4	35.5	12	15	16	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007323	ANTITR	81.4	36.1	140	140	143	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007324	BROSAL	80.2	36.8	26	28	28	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007325	BROSAL	83.4	38.2	30	29	29	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007326	ACACME	83.6	38.1	18	17	0	A	A	B	1	1	2	*	*	R	1	1	1	11/17/1994	11/12/1997	12/01/1998
007327	TRIPCU	84.8	39.3	29	36	37	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007328	ALBIAD	87.5	36.4	11	13	13	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007329	CAL2CA	89.7	36.8	315	319	327	A	A	A	1	1	1	M	M	M	4	3	3	11/17/1994	11/12/1997	12/01/1998
007330	ACACME	86.4	30.5	20	0	0	A	B	B	1	2	2	*	R	*	1	-1	1	11/17/1994	11/12/1997	12/01/1998
007331	ACACME	85.9	31.4	22	0	0	A	B	B	1	2	2	*	R	*	1	-1	1	11/17/1994	11/12/1997	12/01/1998
007332	TRI2PL	85.0	34.8	30	37	42	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007333	ANTITR	85.9	34.7	173	182	178	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007334	TRIPCU	87.2	33.6	22	24	24	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007335	BROSAL	86.9	26.2	32	32	34	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007336	CUPASY	86.8	25.7	53	53	52	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007337	CUPASY	87.4	28.0	21	21	22	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007338	GUARGL	87.7	21.0	51	50	51	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007339	AST2GR	87.1	21.0	43	40	41	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007340	ALIBED	85.3	23.0	22	22	22	A	A	A	1	1	1	M	M	M	2	2	2	11/17/1994	11/12/1997	12/01/1998
007341	GUARGL	85.1	23.8	78	77	77	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007342	TRIPCU	87.4	24.3	29	41	34	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007343	EUGEPR	89.7	22.9	41	46	44	A	A	A	1	1	1	*	M	M	3	3	3	11/17/1994	11/12/1997	12/01/1998
007344	SCH1ZO	89.2	21.8	299	304	298	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007345	AST2GR	91.4	20.0	359	385	414	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007346	EUGEPR	91.3	22.2	11	12	12	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007347	TRI2PL	90.9	24.1	112	112	118	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007348	GUARGL	94.1	23.8	88	89	89	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007349	GUARGL	94.3	24.8	51	51	51	A	A	A	1	1	1	M	M	M	2	2	2	11/17/1994	11/12/1997	12/01/1998
007350	AST2GR	93.1	21.3	76	76	75	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007351	GUARGL	93.4	25.0	26	30	-1	A	A	D	1	1	0	*	*	DS	1	1	-1	11/17/1994	11/12/1997	12/01/1998
007352	AST2GR	92.5	27.2	177	181	-1	A	A	D	1	1	0	ML	MLQ	DC	2	2	-1	11/17/1994	11/12/1997	12/01/1998
007353	GUARGL	91.0	28.5	106	106	108	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007354	CUPASY	90.4	29.3	22	23	24	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007355	EUGEPR	94.4	27.1	19	19	19	A	A	A	1	1	1	ML	*	*	2	1	1	11/17/1994	11/12/1997	12/01/1998
007356	BROSAL	94.9	30.1	40	48	49	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007357	TRIPCU	93.8	30.7	64	67	63	A	A	A	1	1	1	Q	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
007358	TRIPCU	93.3	30.3	18	0	0	A	B	B	1	2	2	*	R	*	1	-1	1	11/17/1994	11/12/1997	12/01/1998
007359	TRI2TO	91.7	30.1	17	17	17	A	A	A	1	1	1	*	M	M	2	3	4	11/17/1994	11/12/1997	12/01/1998
007360	TRI2PL	90.0	30.5	12	11	13	A	A	A	1	1	1	*	M	M	1	2	2	11/17/1994	11/12/1997	12/01/1998
007361	TRI2PL	90.6	31.1	52	52	54	A	A	A	1	1	1	*	*	*	1	1	1	11/17/1994	11/12/1997	12/01/1998
